sentence,label
participant displayed impaired selfmonitoring engaging behaviors inconsistent social norms,2
bizarre ritualistic behaviors noted indicative loss adaptive functioning,2
individual described sense persecuted spied upon external entities,2
subject exhibited lack emotional responsiveness significant life events stimuli,2
impaired occupational functioning evident decline work performance responsibilities,2
participant displayed lack interest personal hygiene selfcare contributing decline appearance,2
subject reported thought withdrawal thoughts perceived removed external force,2
social withdrawal isolation became prominent features participants behavior,2
individual exhibited lack initiative reduced goaldirected activity,2
delusions control noted individual believed external forces manipulated actions,2
subject displayed diminished capacity abstract thinking problemsolving,2
participant reported visual hallucinations describing seeing people objects present,2
disruptions sleepwake cycle evident irregular sleep patterns insomnia,2
individual described thought insertion thoughts believed implanted external sources,2
subject exhibited impaired judgment making decisions based delusional beliefs rather reality,2
participant displayed echolalia repeating words phrases spoken others often context,2
subject reported heightened sensitivity sensory stimuli light sound,2
individual exhibited decline academic occupational performance marked difficulty sustaining employment academic pursuits,2
impaired reality testing evident blurring boundaries internal external world,2
participant displayed lack insight consequences actions contributing risky behaviors,2
subject reported sense controlled external influences affecting autonomy,2
individual exhibited reluctance engage social interactions fearing persecution harm,2
participant displayed lack emotional expression flat inappropriate affect,2
subject reported thought echo thoughts perceived repeated audibly,2
individual exhibited impaired social cognition difficulty interpreting social cues intentions,2
delusions reference noted ordinary events believed personal significance,2
participant displayed preoccupation religious supernatural themes thought content,2
subject described sense thought diffusion thoughts becoming disorganized fragmented,2
individual exhibited lack insight impact symptoms daily functioning,2
impaired reality testing evident individual experiencing difficulty distinguishing reality delusions,2
subject reported visual hallucinations often describing vivid detailed images perceived others,2
disruptions executive functioning apparent difficulties planning decisionmaking,2
participant exhibited impaired working memory affecting ability retain process information,2
individual displayed reluctance engage activities requiring sustained attention concentration,2
delusions persecution noted individual believed targeted harassed external entities,2
subject reported auditory hallucinations describing voices commanded conversed,2
participant exhibited impaired social functioning marked difficulties establishing maintaining relationships,2
subject displayed lack insight irrationality delusional beliefs,2
impaired emotional expression evident restricted range affective responses,2
individual reported thought broadcasting thoughts believed transmitted others without verbalizing,2
participant exhibited impaired reality testing difficulty distinguishing hallucinations external stimuli,2
subject displayed reluctance seek help engage treatment often due mistrust paranoia,2
delusions grandiosity noted individual believed possessed exceptional abilities status,2
individual exhibited impaired attention concentration tendency become easily distracted,2
participant reported visual hallucinations describing vivid detailed images perceived others,2
disruptions executive functioning apparent difficulties planning decisionmaking,2
subject displayed impaired working memory affecting ability retain process information,2
individual displayed reluctance engage activities requiring sustained attention concentration,2
delusions persecution noted individual believed targeted harassed external entities,2
subject reported auditory hallucinations describing voices commanded conversed,2
participant exhibited impaired social functioning marked difficulties establishing maintaining relationships,2
subject displayed lack insight irrationality delusional beliefs,2
impaired emotional expression evident restricted range affective responses,2
individual reported thought broadcasting thoughts believed transmitted others without verbalizing,2
participant exhibited impaired reality testing difficulty distinguishing hallucinations external stimuli,2
subject displayed reluctance seek help engage treatment often due mistrust paranoia,2
delusions grandiosity noted individual believed possessed exceptional abilities status,2
individual exhibited impaired attention concentration tendency become easily distracted,2
participant exhibited persistent intrusive thoughts often characterized irrational fears worries,3
compulsive behaviors evident individual engaging repetitive actions alleviate distress prevent perceived harm,3
subject reported heightened sense responsibility preventing harm others,3
ritualized behaviors counting checking handwashing performed degree significantly interfered daily functioning,3
individual displayed chronic need symmetry order fear imbalance chaos,3
intense fear contamination illness observed leading excessive cleanliness avoidance perceived contaminants,3
subject expressed doubt uncertainty seeking reassurance others repeatedly checking ensure tasks completed accurately,3
participant described mental rituals silently counting repeating phrases neutralize distressing thoughts,3
individual reported persistent fear harming others accidentally leading avoidance certain situations activities,3
subject exhibited reluctance touch certain objects surfaces due fear contamination,3
participant displayed overwhelming need orderliness perfection impacting ability complete tasks efficiently,3
individual reported preoccupation specific numbers arrangements believing held special significance,3
ritualized praying mental compulsions described efforts prevent harm alleviate anxiety,3
subject displayed fear losing control aggressive impulses leading avoidance situations triggered fears,3
participant expressed chronic need symmetry exactness daily routines,3
compulsive checking behaviors ensuring doors locked appliances turned observed,3
individual reported persistent need confess seek reassurance thoughts actions,3
rituals involving specific body movements gestures performed reduce anxiety prevent harm,3
subject displayed fear making irreversible mistakes contributing perfectionistic tendencies,3
participant reported reluctance discard items leading excessive clutter difficulty organizing living spaces,3
individual described obsession religious moral concerns leading compulsive behaviors alleviate guilt,3
subject exhibited chronic need reassurance others seeking validation actions,3
mental rituals mentally repeating phrases prayers described efforts prevent harm,3
participant displayed heightened fear accidentally causing harm others leading avoidance behaviors,3
compulsive arranging organizing items observed means reducing anxiety,3
individual reported fear responsible negative event leading avoidance situations associated fears,3
subject expressed need things feel right engaging rituals sense perfection achieved,3
participant displayed fear losing control thoughts leading attempts control suppress certain thoughts,3
individual reported persistent need undo neutralize thoughts specific actions mental rituals,3
compulsive avoidance situations triggered distressing thoughts observed impacting daily functioning,3
subject exhibited chronic need symmetry exactness personal space daily routines,3
participant described intrusive thoughts harming oneself others leading compulsive behaviors prevent harm,3
ritualized counting tapping behaviors performed reduce anxiety prevent perceived harm,3
individual reported fear contamination leading extensive washing rituals avoidance certain substances,3
subject displayed reluctance touch certain objects surfaces due fear contamination,3
participant expressed chronic need orderliness symmetry impacting daily tasks routines,3
compulsive checking behaviors ensuring doors locked appliances turned observed,3
individual reported persistent fear causing harm others leading avoidance specific situations,3
ritualized praying mental compulsions described efforts prevent harm alleviate anxiety,3
subject exhibited heightened sense responsibility preventing harm leading compulsive actions,3
participant displayed fear making mistakes leading perfectionistic tendencies compulsive checking,3
individual reported persistent need reassurance others seeking validation actions,3
rituals involving specific body movements gestures performed reduce anxiety prevent harm,3
subject described obsession religious moral concerns leading compulsive behaviors alleviate guilt,3
participant displayed chronic need reassurance others seeking validation actions,3
mental rituals mentally repeating phrases prayers described efforts prevent harm,3
subject exhibited heightened fear accidentally causing harm others leading avoidance behaviors,3
compulsive arranging organizing items observed means reducing anxiety,3
individual reported fear responsible negative event leading avoidance situations associated fears,3
subject expressed need things feel right engaging rituals sense perfection achieved,3
participant displayed fear losing control thoughts leading attempts control suppress certain thoughts,3
individual reported persistent need undo neutralize thoughts specific actions mental rituals,3
compulsive avoidance situations triggered distressing thoughts observed impacting daily functioning,3
subject exhibited chronic need symmetry exactness personal space daily routines,3
participant described intrusive thoughts harming oneself others leading compulsive behaviors prevent harm,3
ritualized counting tapping behaviors performed reduce anxiety prevent perceived harm,3
individual reported fear contamination leading extensive washing rituals avoidance certain substances,3
subject displayed reluctance touch certain objects surfaces due fear contamination,3
participant expressed chronic need orderliness symmetry impacting daily tasks routines,3
compulsive checking behaviors ensuring doors locked appliances turned observed,3
individual reported persistent fear causing harm others leading avoidance specific situations,3
ritualized praying mental compulsions described efforts prevent harm alleviate anxiety,3
subject exhibited heightened sense responsibility preventing harm leading compulsive actions,3
participant displayed fear making mistakes leading perfectionistic tendencies compulsive checking,3
participant displayed enduring patterns behavior cognition inner experience deviated significantly cultural norms,4
interpersonal difficulties pervasive feature challenges forming maintaining stable relationships,4
individual exhibited chronic fear abandonment leading desperate efforts avoid real imagined separations,4
persistent sense emptiness identity disturbance evident contributing difficulties establishing cohesive selfconcept,4
subject displayed pattern intense unstable relationships marked alternating idealization devaluation others,4
chronic feelings worthlessness selfloathing reported influencing decisionmaking interpersonal interactions,4
participant exhibited impulsivity areas selfdamaging substance abuse reckless driving binge eating,4
individual displayed recurrent suicidal ideation gestures selfharming behaviors maladaptive means coping emotional distress,4
pervasive pattern intense anger difficulty controlling anger observed leading frequent conflicts others,4
chronic feelings mistrust fear betrayal characterized interpersonal interactions contributing guarded defensive demeanor,4
subject exhibited reluctance confide others fearing information would used,4
participant displayed chronic sense inadequacy intense fear criticized rejected others,4
pattern perfectionism preoccupation orderliness evident impacting daily functioning,4
chronic indecisiveness fear making wrong choice reported leading avoidance decisionmaking,4
individual exhibited persistent need reassurance approval others often expense ones needs,4
subject displayed tendency perceive relationships intimate actually leading rapid idealization others,4
chronic difficulties maintaining stable employment educational pursuits evident reflecting pattern instability,4
participant reported chronic feelings detachment others restricted range emotional expression,4
pervasive fear social interactions rejection led avoidance social situations,4
chronic feelings emptiness boredom contributed impulsive behaviors search constant stimulation,4
subject exhibited pattern unstable selfimage tendency see oneself inherently flawed evil,4
chronic feelings inferiority inadequacy led reluctance take personal risks pursue goals,4
participant displayed pattern interpersonal exploitation taking advantage others personal gain,4
chronic feelings paranoia belief others plotting reported leading interpersonal conflicts,4
individual exhibited chronic need control interpersonal relationships leading power struggles,4
pattern substance abuse reliance unhealthy coping mechanisms observed means managing emotional distress,4
subject displayed chronic pattern avoiding responsibilities obligations leading frequent job losses academic failures,4
chronic feelings emptiness lack fulfillment contributed impulsive behaviors seeking instant gratification,4
participant reported chronic fear abandonment leading preemptive rejection others,4
pattern selfsabotage relationships accomplishments evident reflecting fear success intimacy,4
chronic difficulty tolerating alone reported leading clingy dependent relationships,4
subject exhibited pattern intense unstable emotions frequent mood swings,4
chronic feelings unworthiness belief others eventually reject reported,4
participant displayed tendency provoke conflicts relationships means avoiding abandonment,4
chronic fear unimportant overlooked led constant need attention validation,4
chronic difficulties regulating emotions intense emotional reactivity evident,4
individual reported chronic sense misunderstood unappreciated others,4
chronic feelings dissatisfaction constant search external validation characterized individuals selfperception,4
subject exhibited pattern clinging unhealthy relationships despite evidence harm,4
chronic feelings powerlessness helplessness contributed sense victimhood,4
participant displayed pattern selfdestructive behaviors selfmutilation reckless actions,4
chronic feelings shame guilt reported leading persistent sense moral inadequacy,4
pattern unrealistic unstable goals aspirations evident contributing chronic dissatisfaction,4
individual exhibited chronic need control interpersonal relationships leading manipulative behaviors,4
chronic feelings envy belief others possess qualities lack reported,4
subject displayed tendency blame others personal failures disappointments,4
chronic difficulties establishing maintaining longterm goals evident reflecting lack direction,4
participant reported chronic feelings alienation belief fundamentally different others,4
chronic difficulties trusting others belief others hidden motives reported,4
individual displayed pattern selfisolation reluctance form close relationships,4
chronic feelings numbness emotional detachment characterized individuals experience,4
subject exhibited pattern impulsivity areas spending sex substance use,4
chronic feelings unlovable undeserving love reported,4
participant displayed tendency experience intense unstable relationships,4
chronic feelings insecurity need constant reassurance characterized interpersonal interactions,4
individual reported chronic fear rejection reluctance enter relationships,4
chronic feelings abandonment fear alone reported leading clingy behaviors,4
subject exhibited pattern preoccupation fears ones secrets revealed,4
chronic feelings inadequacy fear criticism characterized individuals selfperception,4
participant displayed chronic need approval validation others,4
chronic difficulties maintaining stable employment educational pursuits evident,4
individual reported chronic feelings emptiness boredom leading impulsive behaviors,4
subject exhibited pattern unstable selfimage tendency see oneself fundamentally flawed,4
chronic feelings selfloathing worthlessness reported contributing difficulties forming relationships,4
participant displayed pattern intense unstable emotions mood swings,4
chronic feelings loneliness reluctance engage social interactions characterized individuals experience,4
subject exhibited tendency blame others personal failures disappointments,4
chronic difficulties tolerating alone reported leading clingy behaviors,4
individual displayed pattern selfdestructive behaviors selfmutilation,4
chronic feelings guilt shame reported contributing sense moral inadequacy,4
participant reported chronic fear rejection reluctance enter relationships,4
chronic feelings emptiness boredom reported leading impulsive behaviors,4
subject displayed pattern preoccupation fears ones secrets revealed,4
chronic feelings inadequacy fear criticism characterized individuals selfperception,4
participant exhibited chronic need approval validation others,4
chronic difficulties maintaining stable employment educational pursuits evident,4
individual reported chronic feelings loneliness reluctance engage social interactions,4
subject displayed tendency blame others personal failures disappointments,4
chronic feelings selfloathing worthlessness reported contributing difficulties forming relationships,4
participant displayed pattern intense unstable emotions mood swings,4
chronic feelings emptiness reluctance alone reported leading clingy behaviors,4
subject exhibited pattern selfdestructive behaviors selfmutilation,4
chronic feelings guilt shame reported contributing sense moral inadequacy,4
participant reported chronic fear rejection reluctance enter relationships,4
chronic feelings emptiness boredom reported leading impulsive behaviors,4
subject displayed pattern preoccupation fears ones secrets revealed,4
chronic feelings inadequacy fear criticism characterized individuals selfperception,4
participant exhibited chronic need approval validation others,4
chronic difficulties maintaining stable employment educational pursuits evident,4
individual reported chronic feelings loneliness reluctance engage social interactions,4
subject displayed tendency blame others personal failures disappointments,4
chronic feelings selfloathing worthlessness reported contributing difficulties forming relationships,4
participant displayed pattern intense unstable emotions mood swings,4
chronic feelings emptiness reluctance alone reported leading clingy behaviors,4
subject exhibited pattern selfdestructive behaviors selfmutilation,4
chronic feelings guilt shame reported contributing sense moral inadequacy,4
participant reported chronic fear rejection reluctance enter relationships,4
chronic feelings emptiness boredom reported leading impulsive behaviors,4
subject displayed pattern preoccupation fears ones secrets revealed,4
chronic feelings inadequacy fear criticism characterized individuals selfperception,4
participant exhibited chronic need approval validation others,4
chronic difficulties maintaining stable employment educational pursuits evident,4
individual reported chronic feelings loneliness reluctance engage social interactions,4
subject displayed tendency blame others personal failures disappointments,4
chronic feelings selfloathing worthlessness reported contributing difficulties forming relationships,4
participant displayed pattern intense unstable emotions mood swings,4
chronic feelings emptiness reluctance alone reported leading clingy behaviors,4
subject exhibited pattern selfdestructive behaviors selfmutilation,4
chronic feelings guilt shame reported contributing sense moral inadequacy,4
participant reported chronic fear rejection reluctance enter relationships,4
chronic feelings emptiness boredom reported leading impulsive behaviors,4
subject displayed pattern preoccupation fears ones secrets revealed,4
chronic feelings inadequacy fear criticism characterized individuals selfperception,4
participant exhibited chronic need approval validation others,4
chronic difficulties maintaining stable employment educational pursuits evident,4
individual reported chronic feelings loneliness reluctance engage social interactions,4
subject displayed tendency blame others personal failures disappointments,4
chronic feelings selfloathing worthlessness reported contributing difficulties forming relationships,4
participant displayed pattern intense unstable emotions mood swings,4
chronic feelings emptiness reluctance alone reported leading clingy behaviors,4
subject exhibited pattern selfdestructive behaviors selfmutilation,4
chronic feelings guilt shame reported contributing sense moral inadequacy,4
participant reported chronic fear rejection reluctance enter relationships,4
chronic feelings emptiness boredom reported leading impulsive behaviors,4
subject displayed pattern preoccupation fears ones secrets revealed,4
chronic feelings inadequacy fear criticism characterized individuals selfperception,4
participant exhibited chronic need approval validation others,4
chronic difficulties maintaining stable employment educational pursuits evident,4
individual reported chronic feelings loneliness reluctance engage social interactions,4
subject displayed tendency blame others personal failures disappointments,4
chronic feelings selfloathing worthlessness reported contributing difficulties forming relationships,4
participant displayed pattern intense unstable emotions mood swings,4
chronic feelings emptiness reluctance alone reported leading clingy behaviors,4
subject exhibited pattern selfdestructive behaviors selfmutilation,4
chronic feelings guilt shame reported contributing sense moral inadequacy,4
participant reported chronic fear rejection reluctance enter relationships,4
chronic feelings emptiness boredom reported leading impulsive behaviors,4
subject displayed pattern preoccupation fears ones secrets revealed,4
chronic feelings inadequacy fear criticism characterized individuals selfperception,4
participant exhibited chronic need approval validation others,4
chronic difficulties maintaining stable employment educational pursuits evident,4
individual reported chronic feelings loneliness reluctance engage social interactions,4
subject displayed tendency blame others personal failures disappointments,4
chronic feelings selfloathing worthlessness reported contributing difficulties forming relationships,4
participant exhibited distinct periods elevated mood characterized increased energy impulsivity heightened selfesteem,5
episodes individual engaged excessive goaldirected activities often decreased need sleep,5
subject displayed rapid speech racing thoughts reduced ability concentrate manic hypomanic phases,5
intermittent periods irritability evident leading conflict interpersonal relationships,5
participant described inflated selfesteem grandiosity manic episodes often accompanied unrealistic beliefs ones abilities,5
decreased inhibitions increased risktaking behaviors excessive spending reckless driving observed,5
subject reported distractibility tendency switch rapidly ideas manic episodes reflecting flight ideas,5
intermittent periods depression noted characterized low energy persistent feeling sadness diminished interest previously enjoyable activities,5
individual reported changes appetite sleep patterns depressive episodes either increase decrease,5
participant exhibited psychomotor agitation retardation reflecting changes physical activity levels depressive phases,5
decreased selfworth feelings guilt reported contributing pervasive sense hopelessness depressive episodes,5
changes cognitive function difficulty concentrating making decisions observed depressive phases,5
subject described recurrent thoughts death suicide depressive episodes indicative significant emotional distress,5
fluctuations manic depressive states contributed cyclic pattern mood disturbance participant,5
periods mania often followed episodes profound depression creating significant challenges daily functioning,5
individual exhibited reduced capacity insight cyclic nature mood swings contributing difficulties seeking timely treatment,5
impulsive decisionmaking manic episodes led financial strain strained interpersonal relationships compounding individuals overall distress,5
participant reported sense loss control manic phases impulsive behaviors escalated beyond ability manage,5
interpersonal conflicts exacerbated irritability manic episodes resulted strained relationships family friends,5
individuals engagement risky behaviors manic phases posed challenges personal safety wellbeing,5
subject described subjective experience world overly vibrant intense manic episodes contributing increased goaldirected activities,5
sleep disturbances insomnia reduced need sleep manic phases impacted individuals daily functioning,5
participant reported sense invincibility heightened creativity manic episodes fueling drive ambitious projects often went unfinished,5
episodic nature disorder led periods stability unpredictability mood swings posed ongoing challenges maintaining consistent social occupational functioning,5
individual exhibited difficulty adhering treatment regimens periods mania contributing recurrent nature mood episodes,5
subject reported sense shame regret depressive phases reflecting impulsive actions taken manic episodes,5
cyclic nature bipolar disorder contributed disruptions academic occupational pursuits impacting longterm achievements,5
participant described pervasive sense loneliness isolation depressive episodes leading withdrawal social interactions,5
unpredictability mood swings created challenges forming maintaining stable social connections,5
individual reported challenges maintaining employment due impact mood episodes job performance interpersonal relationships colleagues,5
subject exhibited heightened sensitivity stressors life events triggering mood episodes exacerbating symptom severity,5
participant reported struggle medication adherence particularly periods remission perceived need treatment diminished,5
individual expressed desire stable fulfilling relationships faced obstacles establishing maintaining due disruptive nature bipolar disorder,5
cyclic nature mood swings contributed sense frustration despair individuals efforts achieve longterm stability,5
participant described challenges managing daily responsibilities manic depressive episodes impacting overall life satisfaction,5
individual reported feelings alienation others may fully understand complexities bipolar disorder,5
subject exhibited fluctuating selfconcept periods grandiosity mania followed profound selfdoubt depressive phases,5
episodic nature disorder led sense uncertainty future impacting individuals ability make longterm plans commitments,5
participant expressed need comprehensive integrated treatment approach including psychoeducation medication management therapeutic interventions,5
individuals experiences bipolar disorder highlighted importance supportive social network coping challenges posed mood swings,5
subject reported fear stigma associated bipolar disorder leading reluctance disclosing diagnosis others,5
participant emphasized need increased awareness understanding bipolar disorder broader community foster empathy reduce misconceptions,5
individual described constant balancing act managing highs lows bipolar disorder highlighting importance ongoing selfcare resilience,5
episodic nature disorder contributed sense uncertainty future emphasizing need adaptive coping strategies flexible treatment plan,5
participant reported history substance use maladaptive coping mechanism manic depressive episodes underscoring complex interplay mood disorders addictive behaviors,5
subject expressed desire actively involved treatment plan advocating collaborative approach healthcare providers,5
participant emphasized role psychotherapy addressing underlying emotional challenges developing coping mechanisms navigating mood swings,5
individuals experiences underscored need holistic approach mental health considers interconnectedness biological psychological social factors bipolar disorder,5
subject highlighted importance ongoing selfmonitoring early intervention mitigate impact mood episodes daily functioning,5
participant expressed gratitude support received healthcare providers family friends navigating complexities bipolar disorder,5
individual described journey selfdiscovery resilience emphasizing personal growth empowerment despite ongoing challenges posed disorder,5
subjects narrative highlighted potential individuals bipolar disorder lead fulfilling lives appropriate treatment support proactive approach mental health,5
